t_beat,rr_ms,abs_drr,z_rr,z_abs_drr
76417,928.0,24.0,-1.095554891969914,-0.4387517227538799
76418,944.0,16.0,-0.990574246488557,-0.5490354297140548
76419,944.0,0.0,-0.990574246488557,-0.7696028436344046
76420,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76421,912.0,24.0,-1.200535537451271,-0.4387517227538799
76422,920.0,8.0,-1.1480452147105926,-0.6593191366742297
76423,944.0,24.0,-0.990574246488557,-0.4387517227538799
76424,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76425,960.0,8.0,-0.8855936010072,-0.6593191366742297
76426,944.0,16.0,-0.990574246488557,-0.5490354297140548
76427,928.0,16.0,-1.095554891969914,-0.5490354297140548
76428,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76429,960.0,24.0,-0.8855936010072,-0.4387517227538799
76430,944.0,16.0,-0.990574246488557,-0.5490354297140548
76431,920.0,24.0,-1.1480452147105926,-0.4387517227538799
76432,904.0,16.0,-1.2530258601919495,-0.5490354297140548
76433,936.0,32.0,-1.0430645692292355,-0.328468015793705
76434,952.0,16.0,-0.9380839237478784,-0.5490354297140548
76435,944.0,8.0,-0.990574246488557,-0.6593191366742297
76436,944.0,0.0,-0.990574246488557,-0.7696028436344046
76437,928.0,16.0,-1.095554891969914,-0.5490354297140548
76438,944.0,16.0,-0.990574246488557,-0.5490354297140548
76439,960.0,16.0,-0.8855936010072,-0.5490354297140548
76440,944.0,16.0,-0.990574246488557,-0.5490354297140548
76441,928.0,16.0,-1.095554891969914,-0.5490354297140548
76442,896.0,32.0,-1.305516182932628,-0.328468015793705
76443,912.0,16.0,-1.200535537451271,-0.5490354297140548
76444,944.0,32.0,-0.990574246488557,-0.328468015793705
76445,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76446,944.0,8.0,-0.990574246488557,-0.6593191366742297
76447,920.0,24.0,-1.1480452147105926,-0.4387517227538799
76448,920.0,0.0,-1.1480452147105926,-0.7696028436344046
76449,944.0,24.0,-0.990574246488557,-0.4387517227538799
76450,944.0,0.0,-0.990574246488557,-0.7696028436344046
76451,912.0,32.0,-1.200535537451271,-0.328468015793705
76452,904.0,8.0,-1.2530258601919495,-0.6593191366742297
76453,912.0,8.0,-1.200535537451271,-0.6593191366742297
76454,912.0,0.0,-1.200535537451271,-0.7696028436344046
76455,904.0,8.0,-1.2530258601919495,-0.6593191366742297
76456,920.0,16.0,-1.1480452147105926,-0.5490354297140548
76457,920.0,0.0,-1.1480452147105926,-0.7696028436344046
76458,928.0,8.0,-1.095554891969914,-0.6593191366742297
76459,944.0,16.0,-0.990574246488557,-0.5490354297140548
76460,944.0,0.0,-0.990574246488557,-0.7696028436344046
76461,928.0,16.0,-1.095554891969914,-0.5490354297140548
76462,920.0,8.0,-1.1480452147105926,-0.6593191366742297
76463,928.0,8.0,-1.095554891969914,-0.6593191366742297
76464,920.0,8.0,-1.1480452147105926,-0.6593191366742297
76465,920.0,0.0,-1.1480452147105926,-0.7696028436344046
76466,920.0,0.0,-1.1480452147105926,-0.7696028436344046
76467,912.0,8.0,-1.200535537451271,-0.6593191366742297
76468,936.0,24.0,-1.0430645692292355,-0.4387517227538799
76469,976.0,40.0,-0.7806129555258429,-0.2181843088335302
76470,968.0,8.0,-0.8331032782665214,-0.6593191366742297
76471,952.0,16.0,-0.9380839237478784,-0.5490354297140548
76472,944.0,8.0,-0.990574246488557,-0.6593191366742297
76473,960.0,16.0,-0.8855936010072,-0.5490354297140548
76474,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76475,936.0,16.0,-1.0430645692292355,-0.5490354297140548
76476,920.0,16.0,-1.1480452147105926,-0.5490354297140548
76477,920.0,0.0,-1.1480452147105926,-0.7696028436344046
76478,944.0,24.0,-0.990574246488557,-0.4387517227538799
76479,976.0,32.0,-0.7806129555258429,-0.328468015793705
76480,976.0,0.0,-0.7806129555258429,-0.7696028436344046
76481,960.0,16.0,-0.8855936010072,-0.5490354297140548
76482,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76483,968.0,16.0,-0.8331032782665214,-0.5490354297140548
76484,968.0,0.0,-0.8331032782665214,-0.7696028436344046
76485,960.0,8.0,-0.8855936010072,-0.6593191366742297
76486,928.0,32.0,-1.095554891969914,-0.328468015793705
76487,928.0,0.0,-1.095554891969914,-0.7696028436344046
76488,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76489,968.0,32.0,-0.8331032782665214,-0.328468015793705
76490,960.0,8.0,-0.8855936010072,-0.6593191366742297
76491,928.0,32.0,-1.095554891969914,-0.328468015793705
76492,944.0,16.0,-0.990574246488557,-0.5490354297140548
76493,960.0,16.0,-0.8855936010072,-0.5490354297140548
76494,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76495,944.0,8.0,-0.990574246488557,-0.6593191366742297
76496,928.0,16.0,-1.095554891969914,-0.5490354297140548
76497,920.0,8.0,-1.1480452147105926,-0.6593191366742297
76498,904.0,16.0,-1.2530258601919495,-0.5490354297140548
76499,928.0,24.0,-1.095554891969914,-0.4387517227538799
76500,960.0,32.0,-0.8855936010072,-0.328468015793705
76501,928.0,32.0,-1.095554891969914,-0.328468015793705
76502,920.0,8.0,-1.1480452147105926,-0.6593191366742297
76503,944.0,24.0,-0.990574246488557,-0.4387517227538799
76504,944.0,0.0,-0.990574246488557,-0.7696028436344046
76505,928.0,16.0,-1.095554891969914,-0.5490354297140548
76506,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76507,920.0,16.0,-1.1480452147105926,-0.5490354297140548
76508,912.0,8.0,-1.200535537451271,-0.6593191366742297
76509,920.0,8.0,-1.1480452147105926,-0.6593191366742297
76510,952.0,32.0,-0.9380839237478784,-0.328468015793705
76511,944.0,8.0,-0.990574246488557,-0.6593191366742297
76512,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76513,952.0,16.0,-0.9380839237478784,-0.5490354297140548
76514,968.0,16.0,-0.8331032782665214,-0.5490354297140548
76515,952.0,16.0,-0.9380839237478784,-0.5490354297140548
76516,936.0,16.0,-1.0430645692292355,-0.5490354297140548
76517,928.0,8.0,-1.095554891969914,-0.6593191366742297
76518,928.0,0.0,-1.095554891969914,-0.7696028436344046
76519,920.0,8.0,-1.1480452147105926,-0.6593191366742297
76520,928.0,8.0,-1.095554891969914,-0.6593191366742297
76521,928.0,0.0,-1.095554891969914,-0.7696028436344046
76522,944.0,16.0,-0.990574246488557,-0.5490354297140548
76523,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76524,952.0,0.0,-0.9380839237478784,-0.7696028436344046
76525,928.0,24.0,-1.095554891969914,-0.4387517227538799
76526,928.0,0.0,-1.095554891969914,-0.7696028436344046
76527,928.0,0.0,-1.095554891969914,-0.7696028436344046
76528,928.0,0.0,-1.095554891969914,-0.7696028436344046
76529,904.0,24.0,-1.2530258601919495,-0.4387517227538799
76530,904.0,0.0,-1.2530258601919495,-0.7696028436344046
76531,880.0,24.0,-1.4104968284139852,-0.4387517227538799
76532,872.0,8.0,-1.4629871511546635,-0.6593191366742297
76533,944.0,72.0,-0.990574246488557,0.2229505190071692
76534,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76535,928.0,24.0,-1.095554891969914,-0.4387517227538799
76536,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76537,952.0,16.0,-0.9380839237478784,-0.5490354297140548
76538,952.0,0.0,-0.9380839237478784,-0.7696028436344046
76539,960.0,8.0,-0.8855936010072,-0.6593191366742297
76540,936.0,24.0,-1.0430645692292355,-0.4387517227538799
76541,920.0,16.0,-1.1480452147105926,-0.5490354297140548
76542,920.0,0.0,-1.1480452147105926,-0.7696028436344046
76543,952.0,32.0,-0.9380839237478784,-0.328468015793705
76544,960.0,8.0,-0.8855936010072,-0.6593191366742297
76545,944.0,16.0,-0.990574246488557,-0.5490354297140548
76546,944.0,0.0,-0.990574246488557,-0.7696028436344046
76547,944.0,0.0,-0.990574246488557,-0.7696028436344046
76548,944.0,0.0,-0.990574246488557,-0.7696028436344046
76549,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76550,936.0,16.0,-1.0430645692292355,-0.5490354297140548
76551,904.0,32.0,-1.2530258601919495,-0.328468015793705
76552,896.0,8.0,-1.305516182932628,-0.6593191366742297
76553,936.0,40.0,-1.0430645692292355,-0.2181843088335302
76554,952.0,16.0,-0.9380839237478784,-0.5490354297140548
76555,944.0,8.0,-0.990574246488557,-0.6593191366742297
76556,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76557,944.0,8.0,-0.990574246488557,-0.6593191366742297
76558,944.0,0.0,-0.990574246488557,-0.7696028436344046
76559,944.0,0.0,-0.990574246488557,-0.7696028436344046
76560,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76561,912.0,24.0,-1.200535537451271,-0.4387517227538799
76562,904.0,8.0,-1.2530258601919495,-0.6593191366742297
76563,912.0,8.0,-1.200535537451271,-0.6593191366742297
76564,928.0,16.0,-1.095554891969914,-0.5490354297140548
76565,928.0,0.0,-1.095554891969914,-0.7696028436344046
76566,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76567,952.0,16.0,-0.9380839237478784,-0.5490354297140548
76568,944.0,8.0,-0.990574246488557,-0.6593191366742297
76569,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76570,928.0,8.0,-1.095554891969914,-0.6593191366742297
76571,904.0,24.0,-1.2530258601919495,-0.4387517227538799
76572,904.0,0.0,-1.2530258601919495,-0.7696028436344046
76573,920.0,16.0,-1.1480452147105926,-0.5490354297140548
76574,936.0,16.0,-1.0430645692292355,-0.5490354297140548
76575,928.0,8.0,-1.095554891969914,-0.6593191366742297
76576,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76577,936.0,0.0,-1.0430645692292355,-0.7696028436344046
76578,920.0,16.0,-1.1480452147105926,-0.5490354297140548
76579,1000.0,80.0,-0.6231419873038073,0.3332342259673441
76580,960.0,40.0,-0.8855936010072,-0.2181843088335302
76581,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76582,928.0,24.0,-1.095554891969914,-0.4387517227538799
76583,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76584,992.0,56.0,-0.6756323100444859,0.0023831050868195
76585,936.0,56.0,-1.0430645692292355,0.0023831050868195
76586,944.0,8.0,-0.990574246488557,-0.6593191366742297
76587,960.0,16.0,-0.8855936010072,-0.5490354297140548
76588,968.0,8.0,-0.8331032782665214,-0.6593191366742297
76589,928.0,40.0,-1.095554891969914,-0.2181843088335302
76590,912.0,16.0,-1.200535537451271,-0.5490354297140548
76591,888.0,24.0,-1.3580065056733066,-0.4387517227538799
76592,920.0,32.0,-1.1480452147105926,-0.328468015793705
76593,968.0,48.0,-0.8331032782665214,-0.1079006018733553
76594,952.0,16.0,-0.9380839237478784,-0.5490354297140548
76595,928.0,24.0,-1.095554891969914,-0.4387517227538799
76596,928.0,0.0,-1.095554891969914,-0.7696028436344046
76597,944.0,16.0,-0.990574246488557,-0.5490354297140548
76598,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76599,912.0,40.0,-1.200535537451271,-0.2181843088335302
76600,904.0,8.0,-1.2530258601919495,-0.6593191366742297
76601,904.0,0.0,-1.2530258601919495,-0.7696028436344046
76602,912.0,8.0,-1.200535537451271,-0.6593191366742297
76603,952.0,40.0,-0.9380839237478784,-0.2181843088335302
76604,952.0,0.0,-0.9380839237478784,-0.7696028436344046
76605,928.0,24.0,-1.095554891969914,-0.4387517227538799
76606,920.0,8.0,-1.1480452147105926,-0.6593191366742297
76607,928.0,8.0,-1.095554891969914,-0.6593191366742297
76608,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76609,920.0,16.0,-1.1480452147105926,-0.5490354297140548
76610,896.0,24.0,-1.305516182932628,-0.4387517227538799
76611,896.0,0.0,-1.305516182932628,-0.7696028436344046
76612,896.0,0.0,-1.305516182932628,-0.7696028436344046
76613,944.0,48.0,-0.990574246488557,-0.1079006018733553
76614,928.0,16.0,-1.095554891969914,-0.5490354297140548
76615,920.0,8.0,-1.1480452147105926,-0.6593191366742297
76616,928.0,8.0,-1.095554891969914,-0.6593191366742297
76617,952.0,24.0,-0.9380839237478784,-0.4387517227538799
76618,960.0,8.0,-0.8855936010072,-0.6593191366742297
76619,936.0,24.0,-1.0430645692292355,-0.4387517227538799
76620,904.0,32.0,-1.2530258601919495,-0.328468015793705
76621,928.0,24.0,-1.095554891969914,-0.4387517227538799
76622,928.0,0.0,-1.095554891969914,-0.7696028436344046
76623,952.0,24.0,-0.9380839237478784,-0.4387517227538799
76624,944.0,8.0,-0.990574246488557,-0.6593191366742297
76625,920.0,24.0,-1.1480452147105926,-0.4387517227538799
76626,928.0,8.0,-1.095554891969914,-0.6593191366742297
76627,928.0,0.0,-1.095554891969914,-0.7696028436344046
76628,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76629,920.0,16.0,-1.1480452147105926,-0.5490354297140548
76630,904.0,16.0,-1.2530258601919495,-0.5490354297140548
76631,896.0,8.0,-1.305516182932628,-0.6593191366742297
76632,920.0,24.0,-1.1480452147105926,-0.4387517227538799
76633,928.0,8.0,-1.095554891969914,-0.6593191366742297
76634,952.0,24.0,-0.9380839237478784,-0.4387517227538799
76635,944.0,8.0,-0.990574246488557,-0.6593191366742297
76636,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76637,944.0,8.0,-0.990574246488557,-0.6593191366742297
76638,960.0,16.0,-0.8855936010072,-0.5490354297140548
76639,936.0,24.0,-1.0430645692292355,-0.4387517227538799
76640,928.0,8.0,-1.095554891969914,-0.6593191366742297
76641,904.0,24.0,-1.2530258601919495,-0.4387517227538799
76642,896.0,8.0,-1.305516182932628,-0.6593191366742297
76643,904.0,8.0,-1.2530258601919495,-0.6593191366742297
76644,944.0,40.0,-0.990574246488557,-0.2181843088335302
76645,928.0,16.0,-1.095554891969914,-0.5490354297140548
76646,920.0,8.0,-1.1480452147105926,-0.6593191366742297
76647,928.0,8.0,-1.095554891969914,-0.6593191366742297
76648,944.0,16.0,-0.990574246488557,-0.5490354297140548
76649,944.0,0.0,-0.990574246488557,-0.7696028436344046
76650,928.0,16.0,-1.095554891969914,-0.5490354297140548
76651,928.0,0.0,-1.095554891969914,-0.7696028436344046
76652,928.0,0.0,-1.095554891969914,-0.7696028436344046
76653,928.0,0.0,-1.095554891969914,-0.7696028436344046
76654,928.0,0.0,-1.095554891969914,-0.7696028436344046
76655,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76656,944.0,8.0,-0.990574246488557,-0.6593191366742297
76657,960.0,16.0,-0.8855936010072,-0.5490354297140548
76658,992.0,32.0,-0.6756323100444859,-0.328468015793705
76659,984.0,8.0,-0.7281226327851644,-0.6593191366742297
76660,968.0,16.0,-0.8331032782665214,-0.5490354297140548
76661,968.0,0.0,-0.8331032782665214,-0.7696028436344046
76662,976.0,8.0,-0.7806129555258429,-0.6593191366742297
76663,944.0,32.0,-0.990574246488557,-0.328468015793705
76664,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76665,944.0,8.0,-0.990574246488557,-0.6593191366742297
76666,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76667,984.0,48.0,-0.7281226327851644,-0.1079006018733553
76668,968.0,16.0,-0.8331032782665214,-0.5490354297140548
76669,960.0,8.0,-0.8855936010072,-0.6593191366742297
76670,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76671,952.0,0.0,-0.9380839237478784,-0.7696028436344046
76672,968.0,16.0,-0.8331032782665214,-0.5490354297140548
76673,960.0,8.0,-0.8855936010072,-0.6593191366742297
76674,936.0,24.0,-1.0430645692292355,-0.4387517227538799
76675,944.0,8.0,-0.990574246488557,-0.6593191366742297
76676,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76677,960.0,8.0,-0.8855936010072,-0.6593191366742297
76678,968.0,8.0,-0.8331032782665214,-0.6593191366742297
76679,960.0,8.0,-0.8855936010072,-0.6593191366742297
76680,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76681,960.0,8.0,-0.8855936010072,-0.6593191366742297
76682,960.0,0.0,-0.8855936010072,-0.7696028436344046
76683,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76684,936.0,16.0,-1.0430645692292355,-0.5490354297140548
76685,920.0,16.0,-1.1480452147105926,-0.5490354297140548
76686,952.0,32.0,-0.9380839237478784,-0.328468015793705
76687,984.0,32.0,-0.7281226327851644,-0.328468015793705
76688,968.0,16.0,-0.8331032782665214,-0.5490354297140548
76689,952.0,16.0,-0.9380839237478784,-0.5490354297140548
76690,944.0,8.0,-0.990574246488557,-0.6593191366742297
76691,960.0,16.0,-0.8855936010072,-0.5490354297140548
76692,960.0,0.0,-0.8855936010072,-0.7696028436344046
76693,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76694,928.0,24.0,-1.095554891969914,-0.4387517227538799
76695,920.0,8.0,-1.1480452147105926,-0.6593191366742297
76696,944.0,24.0,-0.990574246488557,-0.4387517227538799
76697,944.0,0.0,-0.990574246488557,-0.7696028436344046
76698,968.0,24.0,-0.8331032782665214,-0.4387517227538799
76699,944.0,24.0,-0.990574246488557,-0.4387517227538799
76700,944.0,0.0,-0.990574246488557,-0.7696028436344046
76701,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76702,960.0,8.0,-0.8855936010072,-0.6593191366742297
76703,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76704,928.0,24.0,-1.095554891969914,-0.4387517227538799
76705,920.0,8.0,-1.1480452147105926,-0.6593191366742297
76706,960.0,40.0,-0.8855936010072,-0.2181843088335302
76707,944.0,16.0,-0.990574246488557,-0.5490354297140548
76708,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76709,936.0,16.0,-1.0430645692292355,-0.5490354297140548
76710,936.0,0.0,-1.0430645692292355,-0.7696028436344046
76711,952.0,16.0,-0.9380839237478784,-0.5490354297140548
76712,952.0,0.0,-0.9380839237478784,-0.7696028436344046
76713,920.0,32.0,-1.1480452147105926,-0.328468015793705
76714,904.0,16.0,-1.2530258601919495,-0.5490354297140548
76715,952.0,48.0,-0.9380839237478784,-0.1079006018733553
76716,952.0,0.0,-0.9380839237478784,-0.7696028436344046
76717,952.0,0.0,-0.9380839237478784,-0.7696028436344046
76718,952.0,0.0,-0.9380839237478784,-0.7696028436344046
76719,936.0,16.0,-1.0430645692292355,-0.5490354297140548
76720,944.0,8.0,-0.990574246488557,-0.6593191366742297
76721,944.0,0.0,-0.990574246488557,-0.7696028436344046
76722,944.0,0.0,-0.990574246488557,-0.7696028436344046
76723,904.0,40.0,-1.2530258601919495,-0.2181843088335302
76724,912.0,8.0,-1.200535537451271,-0.6593191366742297
76725,912.0,0.0,-1.200535537451271,-0.7696028436344046
76726,928.0,16.0,-1.095554891969914,-0.5490354297140548
76727,952.0,24.0,-0.9380839237478784,-0.4387517227538799
76728,944.0,8.0,-0.990574246488557,-0.6593191366742297
76729,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76730,936.0,0.0,-1.0430645692292355,-0.7696028436344046
76731,944.0,8.0,-0.990574246488557,-0.6593191366742297
76732,944.0,0.0,-0.990574246488557,-0.7696028436344046
76733,928.0,16.0,-1.095554891969914,-0.5490354297140548
76734,912.0,16.0,-1.200535537451271,-0.5490354297140548
76735,904.0,8.0,-1.2530258601919495,-0.6593191366742297
76736,912.0,8.0,-1.200535537451271,-0.6593191366742297
76737,928.0,16.0,-1.095554891969914,-0.5490354297140548
76738,944.0,16.0,-0.990574246488557,-0.5490354297140548
76739,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76740,944.0,8.0,-0.990574246488557,-0.6593191366742297
76741,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76742,968.0,16.0,-0.8331032782665214,-0.5490354297140548
76743,936.0,32.0,-1.0430645692292355,-0.328468015793705
76744,936.0,0.0,-1.0430645692292355,-0.7696028436344046
76745,936.0,0.0,-1.0430645692292355,-0.7696028436344046
76746,920.0,16.0,-1.1480452147105926,-0.5490354297140548
76747,920.0,0.0,-1.1480452147105926,-0.7696028436344046
76748,920.0,0.0,-1.1480452147105926,-0.7696028436344046
76749,936.0,16.0,-1.0430645692292355,-0.5490354297140548
76750,944.0,8.0,-0.990574246488557,-0.6593191366742297
76751,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76752,960.0,8.0,-0.8855936010072,-0.6593191366742297
76753,936.0,24.0,-1.0430645692292355,-0.4387517227538799
76754,936.0,0.0,-1.0430645692292355,-0.7696028436344046
76755,928.0,8.0,-1.095554891969914,-0.6593191366742297
76756,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76757,920.0,16.0,-1.1480452147105926,-0.5490354297140548
76758,896.0,24.0,-1.305516182932628,-0.4387517227538799
76759,904.0,8.0,-1.2530258601919495,-0.6593191366742297
76760,912.0,8.0,-1.200535537451271,-0.6593191366742297
76761,944.0,32.0,-0.990574246488557,-0.328468015793705
76762,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76763,944.0,8.0,-0.990574246488557,-0.6593191366742297
76764,928.0,16.0,-1.095554891969914,-0.5490354297140548
76765,952.0,24.0,-0.9380839237478784,-0.4387517227538799
76766,944.0,8.0,-0.990574246488557,-0.6593191366742297
76767,944.0,0.0,-0.990574246488557,-0.7696028436344046
76768,912.0,32.0,-1.200535537451271,-0.328468015793705
76769,912.0,0.0,-1.200535537451271,-0.7696028436344046
76770,912.0,0.0,-1.200535537451271,-0.7696028436344046
76771,944.0,32.0,-0.990574246488557,-0.328468015793705
76772,968.0,24.0,-0.8331032782665214,-0.4387517227538799
76773,952.0,16.0,-0.9380839237478784,-0.5490354297140548
76774,952.0,0.0,-0.9380839237478784,-0.7696028436344046
76775,952.0,0.0,-0.9380839237478784,-0.7696028436344046
76776,968.0,16.0,-0.8331032782665214,-0.5490354297140548
76777,960.0,8.0,-0.8855936010072,-0.6593191366742297
76778,944.0,16.0,-0.990574246488557,-0.5490354297140548
76779,912.0,32.0,-1.200535537451271,-0.328468015793705
76780,928.0,16.0,-1.095554891969914,-0.5490354297140548
76781,952.0,24.0,-0.9380839237478784,-0.4387517227538799
76782,992.0,40.0,-0.6756323100444859,-0.2181843088335302
76783,960.0,32.0,-0.8855936010072,-0.328468015793705
76784,960.0,0.0,-0.8855936010072,-0.7696028436344046
76785,976.0,16.0,-0.7806129555258429,-0.5490354297140548
76786,976.0,0.0,-0.7806129555258429,-0.7696028436344046
76787,992.0,16.0,-0.6756323100444859,-0.5490354297140548
76788,960.0,32.0,-0.8855936010072,-0.328468015793705
76789,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76790,944.0,8.0,-0.990574246488557,-0.6593191366742297
76791,968.0,24.0,-0.8331032782665214,-0.4387517227538799
76792,984.0,16.0,-0.7281226327851644,-0.5490354297140548
76793,952.0,32.0,-0.9380839237478784,-0.328468015793705
76794,960.0,8.0,-0.8855936010072,-0.6593191366742297
76795,976.0,16.0,-0.7806129555258429,-0.5490354297140548
76796,984.0,8.0,-0.7281226327851644,-0.6593191366742297
76797,968.0,16.0,-0.8331032782665214,-0.5490354297140548
76798,960.0,8.0,-0.8855936010072,-0.6593191366742297
76799,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76800,944.0,8.0,-0.990574246488557,-0.6593191366742297
76801,960.0,16.0,-0.8855936010072,-0.5490354297140548
76802,968.0,8.0,-0.8331032782665214,-0.6593191366742297
76803,952.0,16.0,-0.9380839237478784,-0.5490354297140548
76804,952.0,0.0,-0.9380839237478784,-0.7696028436344046
76805,968.0,16.0,-0.8331032782665214,-0.5490354297140548
76806,984.0,16.0,-0.7281226327851644,-0.5490354297140548
76807,952.0,32.0,-0.9380839237478784,-0.328468015793705
76808,952.0,0.0,-0.9380839237478784,-0.7696028436344046
76809,952.0,0.0,-0.9380839237478784,-0.7696028436344046
76810,928.0,24.0,-1.095554891969914,-0.4387517227538799
76811,936.0,8.0,-1.0430645692292355,-0.6593191366742297
76812,936.0,0.0,-1.0430645692292355,-0.7696028436344046
76813,952.0,16.0,-0.9380839237478784,-0.5490354297140548
76814,968.0,16.0,-0.8331032782665214,-0.5490354297140548
76815,976.0,8.0,-0.7806129555258429,-0.6593191366742297
76816,960.0,16.0,-0.8855936010072,-0.5490354297140548
76817,960.0,0.0,-0.8855936010072,-0.7696028436344046
76818,944.0,16.0,-0.990574246488557,-0.5490354297140548
76819,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76820,952.0,0.0,-0.9380839237478784,-0.7696028436344046
76821,928.0,24.0,-1.095554891969914,-0.4387517227538799
76822,920.0,8.0,-1.1480452147105926,-0.6593191366742297
76823,936.0,16.0,-1.0430645692292355,-0.5490354297140548
76824,976.0,40.0,-0.7806129555258429,-0.2181843088335302
76825,984.0,8.0,-0.7281226327851644,-0.6593191366742297
76826,968.0,16.0,-0.8331032782665214,-0.5490354297140548
76827,968.0,0.0,-0.8331032782665214,-0.7696028436344046
76828,968.0,0.0,-0.8331032782665214,-0.7696028436344046
76829,968.0,0.0,-0.8331032782665214,-0.7696028436344046
76830,960.0,8.0,-0.8855936010072,-0.6593191366742297
76831,936.0,24.0,-1.0430645692292355,-0.4387517227538799
76832,936.0,0.0,-1.0430645692292355,-0.7696028436344046
76833,960.0,24.0,-0.8855936010072,-0.4387517227538799
76834,968.0,8.0,-0.8331032782665214,-0.6593191366742297
76835,976.0,8.0,-0.7806129555258429,-0.6593191366742297
76836,960.0,16.0,-0.8855936010072,-0.5490354297140548
76837,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76838,960.0,8.0,-0.8855936010072,-0.6593191366742297
76839,968.0,8.0,-0.8331032782665214,-0.6593191366742297
76840,960.0,8.0,-0.8855936010072,-0.6593191366742297
76841,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76842,912.0,40.0,-1.200535537451271,-0.2181843088335302
76843,928.0,16.0,-1.095554891969914,-0.5490354297140548
76844,968.0,40.0,-0.8331032782665214,-0.2181843088335302
76845,952.0,16.0,-0.9380839237478784,-0.5490354297140548
76846,936.0,16.0,-1.0430645692292355,-0.5490354297140548
76847,928.0,8.0,-1.095554891969914,-0.6593191366742297
76848,952.0,24.0,-0.9380839237478784,-0.4387517227538799
76849,952.0,0.0,-0.9380839237478784,-0.7696028436344046
76850,944.0,8.0,-0.990574246488557,-0.6593191366742297
76851,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76852,920.0,32.0,-1.1480452147105926,-0.328468015793705
76853,904.0,16.0,-1.2530258601919495,-0.5490354297140548
76854,928.0,24.0,-1.095554891969914,-0.4387517227538799
76855,984.0,56.0,-0.7281226327851644,0.0023831050868195
76856,944.0,40.0,-0.990574246488557,-0.2181843088335302
76857,928.0,16.0,-1.095554891969914,-0.5490354297140548
76858,960.0,32.0,-0.8855936010072,-0.328468015793705
76859,960.0,0.0,-0.8855936010072,-0.7696028436344046
76860,960.0,0.0,-0.8855936010072,-0.7696028436344046
76861,944.0,16.0,-0.990574246488557,-0.5490354297140548
76862,920.0,24.0,-1.1480452147105926,-0.4387517227538799
76863,912.0,8.0,-1.200535537451271,-0.6593191366742297
76864,936.0,24.0,-1.0430645692292355,-0.4387517227538799
76865,960.0,24.0,-0.8855936010072,-0.4387517227538799
76866,944.0,16.0,-0.990574246488557,-0.5490354297140548
76867,928.0,16.0,-1.095554891969914,-0.5490354297140548
76868,952.0,24.0,-0.9380839237478784,-0.4387517227538799
76869,952.0,0.0,-0.9380839237478784,-0.7696028436344046
76870,944.0,8.0,-0.990574246488557,-0.6593191366742297
76871,952.0,8.0,-0.9380839237478784,-0.6593191366742297
76872,944.0,8.0,-0.990574246488557,-0.6593191366742297
76873,928.0,16.0,-1.095554891969914,-0.5490354297140548
76874,920.0,8.0,-1.1480452147105926,-0.6593191366742297
